1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,-1,
1,1,1,1,1,1,1,1,-1,2,
1,1,1,1,1,1,1,1,-1,-2,
1,1,1,1,1,1,1,-1,2,3,
1,1,1,1,1,1,1,-1,2,-3,
1,1,1,1,1,1,1,-1,-2,4,
1,1,1,1,1,1,1,-1,-2,-4,
1,1,1,1,1,1,-1,2,3,5,
1,1,1,1,1,1,-1,2,3,-5,
1,1,1,1,1,1,-1,2,-3,6,
1,1,1,1,1,1,-1,2,-3,-6,
1,1,1,1,1,1,-1,-2,4,7,
1,1,1,1,1,1,-1,-2,4,-7,
1,1,1,1,1,1,-1,-2,-4,8,
1,1,1,1,1,1,-1,-2,-4,-8,
1,1,1,1,1,-1,2,3,5,9,
1,1,1,1,1,-1,2,3,5,-9,
1,1,1,1,1,-1,2,3,-5,10,
1,1,1,1,1,-1,2,3,-5,-10,
1,1,1,1,1,-1,2,-3,6,11,
1,1,1,1,1,-1,2,-3,6,-11,
1,1,1,1,1,-1,2,-3,-6,12,
1,1,1,1,1,-1,2,-3,-6,-12,
1,1,1,1,1,-1,-2,4,7,13,
1,1,1,1,1,-1,-2,4,7,-13,
1,1,1,1,1,-1,-2,4,-7,14,
1,1,1,1,1,-1,-2,4,-7,-14,
1,1,1,1,1,-1,-2,-4,8,15,
1,1,1,1,1,-1,-2,-4,8,-15,
1,1,1,1,1,-1,-2,-4,-8,16,
1,1,1,1,1,-1,-2,-4,-8,-16,
1,1,1,1,-1,2,3,5,9,17,
1,1,1,1,-1,2,3,5,9,-17,
1,1,1,1,-1,2,3,5,-9,18,
1,1,1,1,-1,2,3,5,-9,-18,
1,1,1,1,-1,2,3,-5,10,19,
1,1,1,1,-1,2,3,-5,10,-19,
1,1,1,1,-1,2,3,-5,-10,20,
1,1,1,1,-1,2,3,-5,-10,-20,
1,1,1,1,-1,2,-3,6,11,21,
1,1,1,1,-1,2,-3,6,11,-21,
1,1,1,1,-1,2,-3,6,-11,22,
1,1,1,1,-1,2,-3,6,-11,-22,
1,1,1,1,-1,2,-3,-6,12,23,
1,1,1,1,-1,2,-3,-6,12,-23,
1,1,1,1,-1,2,-3,-6,-12,24,
1,1,1,1,-1,2,-3,-6,-12,-24,
1,1,1,1,-1,-2,4,7,13,25,
1,1,1,1,-1,-2,4,7,13,-25,
1,1,1,1,-1,-2,4,7,-13,26,
1,1,1,1,-1,-2,4,7,-13,-26,
1,1,1,1,-1,-2,4,-7,14,27,
1,1,1,1,-1,-2,4,-7,14,-27,
1,1,1,1,-1,-2,4,-7,-14,28,
1,1,1,1,-1,-2,4,-7,-14,-28,
1,1,1,1,-1,-2,-4,8,15,29,
1,1,1,1,-1,-2,-4,8,15,-29,
1,1,1,1,-1,-2,-4,8,-15,30,
1,1,1,1,-1,-2,-4,8,-15,-30,
1,1,1,1,-1,-2,-4,-8,16,31,
1,1,1,1,-1,-2,-4,-8,16,-31,
1,1,1,1,-1,-2,-4,-8,-16,32,
1,1,1,1,-1,-2,-4,-8,-16,-32,
1,1,1,-1,2,3,5,9,17,33,
1,1,1,-1,2,3,5,9,17,-33,
1,1,1,-1,2,3,5,9,-17,34,
1,1,1,-1,2,3,5,9,-17,-34,
1,1,1,-1,2,3,5,-9,18,35,
1,1,1,-1,2,3,5,-9,18,-35,
1,1,1,-1,2,3,5,-9,-18,36,
1,1,1,-1,2,3,5,-9,-18,-36,
1,1,1,-1,2,3,-5,10,19,37,
1,1,1,-1,2,3,-5,10,19,-37,
1,1,1,-1,2,3,-5,10,-19,38,
1,1,1,-1,2,3,-5,10,-19,-38,
1,1,1,-1,2,3,-5,-10,20,39,
1,1,1,-1,2,3,-5,-10,20,-39,
1,1,1,-1,2,3,-5,-10,-20,40,
1,1,1,-1,2,3,-5,-10,-20,-40,
1,1,1,-1,2,-3,6,11,21,41,
1,1,1,-1,2,-3,6,11,21,-41,
1,1,1,-1,2,-3,6,11,-21,42,
1,1,1,-1,2,-3,6,11,-21,-42,
1,1,1,-1,2,-3,6,-11,22,43,
1,1,1,-1,2,-3,6,-11,22,-43,
1,1,1,-1,2,-3,6,-11,-22,44,
1,1,1,-1,2,-3,6,-11,-22,-44,
1,1,1,-1,2,-3,-6,12,23,45,
1,1,1,-1,2,-3,-6,12,23,-45,
1,1,1,-1,2,-3,-6,12,-23,46,
1,1,1,-1,2,-3,-6,12,-23,-46,
1,1,1,-1,2,-3,-6,-12,24,47,
1,1,1,-1,2,-3,-6,-12,24,-47,
1,1,1,-1,2,-3,-6,-12,-24,48,
1,1,1,-1,2,-3,-6,-12,-24,-48,
1,1,1,-1,-2,4,7,13,25,49,
1,1,1,-1,-2,4,7,13,25,-49,
1,1,1,-1,-2,4,7,13,-25,50,
1,1,1,-1,-2,4,7,13,-25,-50,
1,1,1,-1,-2,4,7,-13,26,51,
1,1,1,-1,-2,4,7,-13,26,-51,
1,1,1,-1,-2,4,7,-13,-26,52,
1,1,1,-1,-2,4,7,-13,-26,-52,
1,1,1,-1,-2,4,-7,14,27,53,
1,1,1,-1,-2,4,-7,14,27,-53,
1,1,1,-1,-2,4,-7,14,-27,54,
1,1,1,-1,-2,4,-7,14,-27,-54,
1,1,1,-1,-2,4,-7,-14,28,55,
1,1,1,-1,-2,4,-7,-14,28,-55,
1,1,1,-1,-2,4,-7,-14,-28,56,
1,1,1,-1,-2,4,-7,-14,-28,-56,
1,1,1,-1,-2,-4,8,15,29,57,
1,1,1,-1,-2,-4,8,15,29,-57,
1,1,1,-1,-2,-4,8,15,-29,58,
1,1,1,-1,-2,-4,8,15,-29,-58,
1,1,1,-1,-2,-4,8,-15,30,59,
1,1,1,-1,-2,-4,8,-15,30,-59,
1,1,1,-1,-2,-4,8,-15,-30,60,
1,1,1,-1,-2,-4,8,-15,-30,-60,
1,1,1,-1,-2,-4,-8,16,31,61,
1,1,1,-1,-2,-4,-8,16,31,-61,
1,1,1,-1,-2,-4,-8,16,-31,62,
1,1,1,-1,-2,-4,-8,16,-31,-62,
1,1,1,-1,-2,-4,-8,-16,32,63,
1,1,1,-1,-2,-4,-8,-16,32,-63,
1,1,1,-1,-2,-4,-8,-16,-32,64,
1,1,1,-1,-2,-4,-8,-16,-32,-64,
1,1,-1,2,3,5,9,17,33,65,
1,1,-1,2,3,5,9,17,33,-65,
1,1,-1,2,3,5,9,17,-33,66,
1,1,-1,2,3,5,9,17,-33,-66,
1,1,-1,2,3,5,9,-17,34,67,
1,1,-1,2,3,5,9,-17,34,-67,
1,1,-1,2,3,5,9,-17,-34,68,
1,1,-1,2,3,5,9,-17,-34,-68,
1,1,-1,2,3,5,-9,18,35,69,
1,1,-1,2,3,5,-9,18,35,-69,
1,1,-1,2,3,5,-9,18,-35,70,
1,1,-1,2,3,5,-9,18,-35,-70,
1,1,-1,2,3,5,-9,-18,36,71,
1,1,-1,2,3,5,-9,-18,36,-71,
1,1,-1,2,3,5,-9,-18,-36,72,
1,1,-1,2,3,5,-9,-18,-36,-72,
1,1,-1,2,3,-5,10,19,37,73,
1,1,-1,2,3,-5,10,19,37,-73,
1,1,-1,2,3,-5,10,19,-37,74,
1,1,-1,2,3,-5,10,19,-37,-74,
1,1,-1,2,3,-5,10,-19,38,75,
1,1,-1,2,3,-5,10,-19,38,-75,
1,1,-1,2,3,-5,10,-19,-38,76,
1,1,-1,2,3,-5,10,-19,-38,-76,
1,1,-1,2,3,-5,-10,20,39,77,
1,1,-1,2,3,-5,-10,20,39,-77,
1,1,-1,2,3,-5,-10,20,-39,78,
1,1,-1,2,3,-5,-10,20,-39,-78,
1,1,-1,2,3,-5,-10,-20,40,79,
1,1,-1,2,3,-5,-10,-20,40,-79,
1,1,-1,2,3,-5,-10,-20,-40,80,
1,1,-1,2,3,-5,-10,-20,-40,-80,
1,1,-1,2,-3,6,11,21,41,81,
1,1,-1,2,-3,6,11,21,41,-81,
1,1,-1,2,-3,6,11,21,-41,82,
1,1,-1,2,-3,6,11,21,-41,-82,
1,1,-1,2,-3,6,11,-21,42,83,
1,1,-1,2,-3,6,11,-21,42,-83,
1,1,-1,2,-3,6,11,-21,-42,84,
1,1,-1,2,-3,6,11,-21,-42,-84,
1,1,-1,2,-3,6,-11,22,43,85,
1,1,-1,2,-3,6,-11,22,43,-85,
1,1,-1,2,-3,6,-11,22,-43,86,
1,1,-1,2,-3,6,-11,22,-43,-86,
1,1,-1,2,-3,6,-11,-22,44,87,
1,1,-1,2,-3,6,-11,-22,44,-87,
1,1,-1,2,-3,6,-11,-22,-44,88,
1,1,-1,2,-3,6,-11,-22,-44,-88,
1,1,-1,2,-3,-6,12,23,45,89,
1,1,-1,2,-3,-6,12,23,45,-89,
1,1,-1,2,-3,-6,12,23,-45,90,
1,1,-1,2,-3,-6,12,23,-45,-90,
1,1,-1,2,-3,-6,12,-23,46,91,
1,1,-1,2,-3,-6,12,-23,46,-91,
1,1,-1,2,-3,-6,12,-23,-46,92,
1,1,-1,2,-3,-6,12,-23,-46,-92,
1,1,-1,2,-3,-6,-12,24,47,93,
1,1,-1,2,-3,-6,-12,24,47,-93,
1,1,-1,2,-3,-6,-12,24,-47,94,
1,1,-1,2,-3,-6,-12,24,-47,-94,
1,1,-1,2,-3,-6,-12,-24,48,95,
1,1,-1,2,-3,-6,-12,-24,48,-95,
1,1,-1,2,-3,-6,-12,-24,-48,96,
1,1,-1,2,-3,-6,-12,-24,-48,-96,
1,1,-1,-2,4,7,13,25,49,97,
1,1,-1,-2,4,7,13,25,49,-97,
1,1,-1,-2,4,7,13,25,-49,98,
1,1,-1,-2,4,7,13,25,-49,-98,
1,1,-1,-2,4,7,13,-25,50,99,
1,1,-1,-2,4,7,13,-25,50,-99,
1,1,-1,-2,4,7,13,-25,-50,100,
1,1,-1,-2,4,7,13,-25,-50,-100,
1,1,-1,-2,4,7,-13,26,51,101,
1,1,-1,-2,4,7,-13,26,51,-101,
1,1,-1,-2,4,7,-13,26,-51,102,
1,1,-1,-2,4,7,-13,26,-51,-102,
1,1,-1,-2,4,7,-13,-26,52,103,
1,1,-1,-2,4,7,-13,-26,52,-103,
1,1,-1,-2,4,7,-13,-26,-52,104,
1,1,-1,-2,4,7,-13,-26,-52,-104,
1,1,-1,-2,4,-7,14,27,53,105,
1,1,-1,-2,4,-7,14,27,53,-105,
1,1,-1,-2,4,-7,14,27,-53,106,
1,1,-1,-2,4,-7,14,27,-53,-106,
1,1,-1,-2,4,-7,14,-27,54,107,
1,1,-1,-2,4,-7,14,-27,54,-107,
1,1,-1,-2,4,-7,14,-27,-54,108,
1,1,-1,-2,4,-7,14,-27,-54,-108,
1,1,-1,-2,4,-7,-14,28,55,109,
1,1,-1,-2,4,-7,-14,28,55,-109,
1,1,-1,-2,4,-7,-14,28,-55,110,
1,1,-1,-2,4,-7,-14,28,-55,-110,
1,1,-1,-2,4,-7,-14,-28,56,111,
1,1,-1,-2,4,-7,-14,-28,56,-111,
1,1,-1,-2,4,-7,-14,-28,-56,112,
1,1,-1,-2,4,-7,-14,-28,-56,-112,
1,1,-1,-2,-4,8,15,29,57,113,
1,1,-1,-2,-4,8,15,29,57,-113,
1,1,-1,-2,-4,8,15,29,-57,114,
1,1,-1,-2,-4,8,15,29,-57,-114,
1,1,-1,-2,-4,8,15,-29,58,115,
1,1,-1,-2,-4,8,15,-29,58,-115,
1,1,-1,-2,-4,8,15,-29,-58,116,
1,1,-1,-2,-4,8,15,-29,-58,-116,
1,1,-1,-2,-4,8,-15,30,59,117,
1,1,-1,-2,-4,8,-15,30,59,-117,
1,1,-1,-2,-4,8,-15,30,-59,118,
1,1,-1,-2,-4,8,-15,30,-59,-118,
1,1,-1,-2,-4,8,-15,-30,60,119,
1,1,-1,-2,-4,8,-15,-30,60,-119,
1,1,-1,-2,-4,8,-15,-30,-60,120,
1,1,-1,-2,-4,8,-15,-30,-60,-120,
1,1,-1,-2,-4,-8,16,31,61,121,
1,1,-1,-2,-4,-8,16,31,61,-121,
1,1,-1,-2,-4,-8,16,31,-61,122,
1,1,-1,-2,-4,-8,16,31,-61,-122,
1,1,-1,-2,-4,-8,16,-31,62,123,
1,1,-1,-2,-4,-8,16,-31,62,-123,
1,1,-1,-2,-4,-8,16,-31,-62,124,
1,1,-1,-2,-4,-8,16,-31,-62,-124,
1,1,-1,-2,-4,-8,-16,32,63,125,
1,1,-1,-2,-4,-8,-16,32,63,-125,
1,1,-1,-2,-4,-8,-16,32,-63,126,
1,1,-1,-2,-4,-8,-16,32,-63,-126,
1,1,-1,-2,-4,-8,-16,-32,64,127,
1,1,-1,-2,-4,-8,-16,-32,64,-127,
1,1,-1,-2,-4,-8,-16,-32,-64,128,
1,1,-1,-2,-4,-8,-16,-32,-64,-128,
1,-1,2,3,5,9,17,33,65,129,
1,-1,2,3,5,9,17,33,65,-129,
1,-1,2,3,5,9,17,33,-65,130,
1,-1,2,3,5,9,17,33,-65,-130,
1,-1,2,3,5,9,17,-33,66,131,
1,-1,2,3,5,9,17,-33,66,-131,
1,-1,2,3,5,9,17,-33,-66,132,
1,-1,2,3,5,9,17,-33,-66,-132,
1,-1,2,3,5,9,-17,34,67,133,
1,-1,2,3,5,9,-17,34,67,-133,
1,-1,2,3,5,9,-17,34,-67,134,
1,-1,2,3,5,9,-17,34,-67,-134,
1,-1,2,3,5,9,-17,-34,68,135,
1,-1,2,3,5,9,-17,-34,68,-135,
1,-1,2,3,5,9,-17,-34,-68,136,
1,-1,2,3,5,9,-17,-34,-68,-136,
1,-1,2,3,5,-9,18,35,69,137,
1,-1,2,3,5,-9,18,35,69,-137,
1,-1,2,3,5,-9,18,35,-69,138,
1,-1,2,3,5,-9,18,35,-69,-138,
1,-1,2,3,5,-9,18,-35,70,139,
1,-1,2,3,5,-9,18,-35,70,-139,
1,-1,2,3,5,-9,18,-35,-70,140,
1,-1,2,3,5,-9,18,-35,-70,-140,
1,-1,2,3,5,-9,-18,36,71,141,
1,-1,2,3,5,-9,-18,36,71,-141,
1,-1,2,3,5,-9,-18,36,-71,142,
1,-1,2,3,5,-9,-18,36,-71,-142,
1,-1,2,3,5,-9,-18,-36,72,143,
1,-1,2,3,5,-9,-18,-36,72,-143,
1,-1,2,3,5,-9,-18,-36,-72,144,
1,-1,2,3,5,-9,-18,-36,-72,-144,
1,-1,2,3,-5,10,19,37,73,145,
1,-1,2,3,-5,10,19,37,73,-145,
1,-1,2,3,-5,10,19,37,-73,146,
1,-1,2,3,-5,10,19,37,-73,-146,
1,-1,2,3,-5,10,19,-37,74,147,
1,-1,2,3,-5,10,19,-37,74,-147,
1,-1,2,3,-5,10,19,-37,-74,148,
1,-1,2,3,-5,10,19,-37,-74,-148,
1,-1,2,3,-5,10,-19,38,75,149,
1,-1,2,3,-5,10,-19,38,75,-149,
1,-1,2,3,-5,10,-19,38,-75,150,
1,-1,2,3,-5,10,-19,38,-75,-150,
1,-1,2,3,-5,10,-19,-38,76,151,
1,-1,2,3,-5,10,-19,-38,76,-151,
1,-1,2,3,-5,10,-19,-38,-76,152,
1,-1,2,3,-5,10,-19,-38,-76,-152,
1,-1,2,3,-5,-10,20,39,77,153,
1,-1,2,3,-5,-10,20,39,77,-153,
1,-1,2,3,-5,-10,20,39,-77,154,
1,-1,2,3,-5,-10,20,39,-77,-154,
1,-1,2,3,-5,-10,20,-39,78,155,
1,-1,2,3,-5,-10,20,-39,78,-155,
1,-1,2,3,-5,-10,20,-39,-78,156,
1,-1,2,3,-5,-10,20,-39,-78,-156,
1,-1,2,3,-5,-10,-20,40,79,157,
1,-1,2,3,-5,-10,-20,40,79,-157,
1,-1,2,3,-5,-10,-20,40,-79,158,
1,-1,2,3,-5,-10,-20,40,-79,-158,
1,-1,2,3,-5,-10,-20,-40,80,159,
1,-1,2,3,-5,-10,-20,-40,80,-159,
1,-1,2,3,-5,-10,-20,-40,-80,160,
1,-1,2,3,-5,-10,-20,-40,-80,-160,
1,-1,2,-3,6,11,21,41,81,161,
1,-1,2,-3,6,11,21,41,81,-161,
1,-1,2,-3,6,11,21,41,-81,162,
1,-1,2,-3,6,11,21,41,-81,-162,
1,-1,2,-3,6,11,21,-41,82,163,
1,-1,2,-3,6,11,21,-41,82,-163,
1,-1,2,-3,6,11,21,-41,-82,164,
1,-1,2,-3,6,11,21,-41,-82,-164,
1,-1,2,-3,6,11,-21,42,83,165,
1,-1,2,-3,6,11,-21,42,83,-165,
1,-1,2,-3,6,11,-21,42,-83,166,
1,-1,2,-3,6,11,-21,42,-83,-166,
1,-1,2,-3,6,11,-21,-42,84,167,
1,-1,2,-3,6,11,-21,-42,84,-167,
1,-1,2,-3,6,11,-21,-42,-84,168,
1,-1,2,-3,6,11,-21,-42,-84,-168,
1,-1,2,-3,6,-11,22,43,85,169,
1,-1,2,-3,6,-11,22,43,85,-169,
1,-1,2,-3,6,-11,22,43,-85,170,
1,-1,2,-3,6,-11,22,43,-85,-170,
1,-1,2,-3,6,-11,22,-43,86,171,
1,-1,2,-3,6,-11,22,-43,86,-171,
1,-1,2,-3,6,-11,22,-43,-86,172,
1,-1,2,-3,6,-11,22,-43,-86,-172,
1,-1,2,-3,6,-11,-22,44,87,173,
1,-1,2,-3,6,-11,-22,44,87,-173,
1,-1,2,-3,6,-11,-22,44,-87,174,
1,-1,2,-3,6,-11,-22,44,-87,-174,
1,-1,2,-3,6,-11,-22,-44,88,175,
1,-1,2,-3,6,-11,-22,-44,88,-175,
1,-1,2,-3,6,-11,-22,-44,-88,176,
1,-1,2,-3,6,-11,-22,-44,-88,-176,
1,-1,2,-3,-6,12,23,45,89,177,
1,-1,2,-3,-6,12,23,45,89,-177,
1,-1,2,-3,-6,12,23,45,-89,178,
1,-1,2,-3,-6,12,23,45,-89,-178,
1,-1,2,-3,-6,12,23,-45,90,179,
1,-1,2,-3,-6,12,23,-45,90,-179,
1,-1,2,-3,-6,12,23,-45,-90,180,
1,-1,2,-3,-6,12,23,-45,-90,-180,
1,-1,2,-3,-6,12,-23,46,91,181,
1,-1,2,-3,-6,12,-23,46,91,-181,
1,-1,2,-3,-6,12,-23,46,-91,182,
1,-1,2,-3,-6,12,-23,46,-91,-182,
1,-1,2,-3,-6,12,-23,-46,92,183,
1,-1,2,-3,-6,12,-23,-46,92,-183,
1,-1,2,-3,-6,12,-23,-46,-92,184,
1,-1,2,-3,-6,12,-23,-46,-92,-184,
1,-1,2,-3,-6,-12,24,47,93,185,
1,-1,2,-3,-6,-12,24,47,93,-185,
1,-1,2,-3,-6,-12,24,47,-93,186,
1,-1,2,-3,-6,-12,24,47,-93,-186,
1,-1,2,-3,-6,-12,24,-47,94,187,
1,-1,2,-3,-6,-12,24,-47,94,-187,
1,-1,2,-3,-6,-12,24,-47,-94,188,
1,-1,2,-3,-6,-12,24,-47,-94,-188,
1,-1,2,-3,-6,-12,-24,48,95,189,
1,-1,2,-3,-6,-12,-24,48,95,-189,
1,-1,2,-3,-6,-12,-24,48,-95,190,
1,-1,2,-3,-6,-12,-24,48,-95,-190,
1,-1,2,-3,-6,-12,-24,-48,96,191,
1,-1,2,-3,-6,-12,-24,-48,96,-191,
1,-1,2,-3,-6,-12,-24,-48,-96,192,
1,-1,2,-3,-6,-12,-24,-48,-96,-192,
1,-1,-2,4,7,13,25,49,97,193,
1,-1,-2,4,7,13,25,49,97,-193,
1,-1,-2,4,7,13,25,49,-97,194,
1,-1,-2,4,7,13,25,49,-97,-194,
1,-1,-2,4,7,13,25,-49,98,195,
1,-1,-2,4,7,13,25,-49,98,-195,
1,-1,-2,4,7,13,25,-49,-98,196,
1,-1,-2,4,7,13,25,-49,-98,-196,
1,-1,-2,4,7,13,-25,50,99,197,
1,-1,-2,4,7,13,-25,50,99,-197,
1,-1,-2,4,7,13,-25,50,-99,198,
1,-1,-2,4,7,13,-25,50,-99,-198,
1,-1,-2,4,7,13,-25,-50,100,199,
1,-1,-2,4,7,13,-25,-50,100,-199,
1,-1,-2,4,7,13,-25,-50,-100,200,
1,-1,-2,4,7,13,-25,-50,-100,-200,
1,-1,-2,4,7,-13,26,51,101,201,
1,-1,-2,4,7,-13,26,51,101,-201,
1,-1,-2,4,7,-13,26,51,-101,202,
1,-1,-2,4,7,-13,26,51,-101,-202,
1,-1,-2,4,7,-13,26,-51,102,203,
1,-1,-2,4,7,-13,26,-51,102,-203,
1,-1,-2,4,7,-13,26,-51,-102,204,
1,-1,-2,4,7,-13,26,-51,-102,-204,
1,-1,-2,4,7,-13,-26,52,103,205,
1,-1,-2,4,7,-13,-26,52,103,-205,
1,-1,-2,4,7,-13,-26,52,-103,206,
1,-1,-2,4,7,-13,-26,52,-103,-206,
1,-1,-2,4,7,-13,-26,-52,104,207,
1,-1,-2,4,7,-13,-26,-52,104,-207,
1,-1,-2,4,7,-13,-26,-52,-104,208,
1,-1,-2,4,7,-13,-26,-52,-104,-208,
1,-1,-2,4,-7,14,27,53,105,209,
1,-1,-2,4,-7,14,27,53,105,-209,
1,-1,-2,4,-7,14,27,53,-105,210,
